user_id,event_date,variant,channel,converted,revenue,ad_spend,clicked,impressions
101713,2026-06-11,treatment,Paid Search,0,0.0,2.2,0,1
101731,2026-06-11,treatment,Organic,0,0.0,0.0,1,1
101816,2026-06-11,treatment,Meta,0,0.0,1.35,0,1
102187,2026-06-11,control,Meta,0,0.0,1.35,0,1
102196,2026-06-11,control,Meta,0,0.0,1.35,1,1
102229,2026-06-11,treatment,Paid Search,1,120.48,2.2,0,1
102231,2026-06-11,treatment,Meta,1,115.71,1.35,0,1
102364,2026-06-11,treatment,Organic,0,0.0,0.0,0,1
102383,2026-06-11,treatment,Meta,0,0.0,1.35,1,1
100000,2026-06-12,control,Email,0,0.0,0.18,0,1
100044,2026-06-12,treatment,Organic,0,0.0,0.0,0,1
100057,2026-06-12,treatment,Meta,0,0.0,1.35,0,1
100064,2026-06-12,control,Organic,0,0.0,0.0,1,1
100094,2026-06-12,treatment,Organic,0,0.0,0.0,0,1
100132,2026-06-12,treatment,Email,0,0.0,0.18,1,1
100283,2026-06-12,treatment,Meta,0,0.0,1.35,1,1
100326,2026-06-12,treatment,Paid Search,0,0.0,2.2,0,1
100417,2026-06-12,treatment,Meta,0,0.0,1.35,0,1
100534,2026-06-12,treatment,Meta,0,0.0,1.35,0,1
100556,2026-06-12,treatment,Meta,0,0.0,1.35,0,1
100667,2026-06-12,treatment,Organic,0,0.0,0.0,0,1
100668,2026-06-12,control,Organic,0,0.0,0.0,0,1
100673,2026-06-12,control,Organic,0,0.0,0.0,0,1
100787,2026-06-12,control,Email,0,0.0,0.18,0,1
100790,2026-06-12,control,Paid Search,0,0.0,2.2,0,1
100835,2026-06-12,treatment,Organic,0,0.0,0.0,1,1
100853,2026-06-12,control,Paid Search,0,0.0,2.2,0,1
100946,2026-06-12,treatment,Paid Search,0,0.0,2.2,0,1
100959,2026-06-12,treatment,Meta,1,104.59,1.35,0,1
101015,2026-06-12,control,Meta,0,0.0,1.35,0,1
101058,2026-06-12,treatment,Email,0,0.0,0.18,0,1
101126,2026-06-12,treatment,Meta,0,0.0,1.35,0,1
101207,2026-06-12,control,Organic,0,0.0,0.0,0,1
101398,2026-06-12,control,Meta,0,0.0,1.35,0,1
101471,2026-06-12,control,Organic,0,0.0,0.0,0,1
101572,2026-06-12,control,Paid Search,0,0.0,2.2,0,1
101602,2026-06-12,treatment,Paid Search,0,0.0,2.2,0,1
101613,2026-06-12,control,Meta,0,0.0,1.35,0,1
101623,2026-06-12,treatment,Paid Search,1,86.09,2.2,0,1
101665,2026-06-12,control,Paid Search,0,0.0,2.2,0,1
101735,2026-06-12,treatment,Organic,0,0.0,0.0,0,1
101782,2026-06-12,control,Organic,0,0.0,0.0,0,1
101917,2026-06-12,control,Organic,0,0.0,0.0,0,1
102021,2026-06-12,treatment,Meta,0,0.0,1.35,0,1
102079,2026-06-12,control,Email,0,0.0,0.18,1,1
102092,2026-06-12,treatment,Paid Search,0,0.0,2.2,0,1
102180,2026-06-12,control,Meta,0,0.0,1.35,0,1
102216,2026-06-12,treatment,Paid Search,0,0.0,2.2,1,1
102261,2026-06-12,treatment,Paid Search,1,122.4,2.2,0,1
102264,2026-06-12,treatment,Paid Search,0,0.0,2.2,0,1
102284,2026-06-12,treatment,Paid Search,0,0.0,2.2,1,1
102332,2026-06-12,treatment,Paid Search,0,0.0,2.2,1,1
102365,2026-06-12,control,Paid Search,0,0.0,2.2,0,1
102370,2026-06-12,treatment,Paid Search,0,0.0,2.2,1,1
100015,2026-06-13,control,Meta,0,0.0,1.35,0,1
100032,2026-06-13,control,Meta,0,0.0,1.35,0,1
100051,2026-06-13,control,Organic,0,0.0,0.0,1,1
100085,2026-06-13,control,Paid Search,0,0.0,2.2,0,1
100113,2026-06-13,treatment,Meta,1,66.16,1.35,1,1
100136,2026-06-13,treatment,Email,0,0.0,0.18,0,1
100166,2026-06-13,treatment,Organic,0,0.0,0.0,0,1
100202,2026-06-13,control,Meta,0,0.0,1.35,1,1
100219,2026-06-13,control,Meta,0,0.0,1.35,0,1
100228,2026-06-13,treatment,Organic,0,0.0,0.0,1,1
100241,2026-06-13,control,Paid Search,0,0.0,2.2,0,1
100243,2026-06-13,control,Paid Search,1,72.92,2.2,0,1
100295,2026-06-13,control,Meta,0,0.0,1.35,0,1
100299,2026-06-13,control,Organic,0,0.0,0.0,0,1
100367,2026-06-13,control,Organic,0,0.0,0.0,1,1
100377,2026-06-13,control,Paid Search,0,0.0,2.2,0,1
100452,2026-06-13,control,Paid Search,0,0.0,2.2,1,1
100497,2026-06-13,control,Organic,0,0.0,0.0,0,1
100597,2026-06-13,treatment,Paid Search,0,0.0,2.2,1,1
100690,2026-06-13,treatment,Paid Search,0,0.0,2.2,0,1
100695,2026-06-13,treatment,Meta,0,0.0,1.35,0,1
100716,2026-06-13,control,Email,0,0.0,0.18,0,1
100753,2026-06-13,treatment,Meta,0,0.0,1.35,0,1
100756,2026-06-13,control,Paid Search,0,0.0,2.2,0,1
100863,2026-06-13,control,Paid Search,0,0.0,2.2,1,1
100866,2026-06-13,control,Meta,0,0.0,1.35,1,1
100936,2026-06-13,control,Email,0,0.0,0.18,0,1
100973,2026-06-13,control,Meta,0,0.0,1.35,0,1
100976,2026-06-13,control,Paid Search,0,0.0,2.2,1,1
101067,2026-06-13,treatment,Organic,0,0.0,0.0,1,1
101083,2026-06-13,control,Organic,0,0.0,0.0,1,1
101090,2026-06-13,treatment,Organic,0,0.0,0.0,0,1
101298,2026-06-13,treatment,Organic,0,0.0,0.0,0,1
101326,2026-06-13,control,Email,0,0.0,0.18,0,1
101368,2026-06-13,treatment,Meta,0,0.0,1.35,1,1
101376,2026-06-13,treatment,Paid Search,0,0.0,2.2,1,1
101465,2026-06-13,control,Paid Search,0,0.0,2.2,0,1
101504,2026-06-13,treatment,Paid Search,0,0.0,2.2,1,1
101560,2026-06-13,control,Email,0,0.0,0.18,0,1
101597,2026-06-13,control,Email,0,0.0,0.18,0,1
101599,2026-06-13,treatment,Meta,0,0.0,1.35,0,1
101614,2026-06-13,treatment,Organic,0,0.0,0.0,0,1
101769,2026-06-13,control,Meta,0,0.0,1.35,0,1
101845,2026-06-13,control,Organic,0,0.0,0.0,0,1
101858,2026-06-13,control,Organic,0,0.0,0.0,0,1
101872,2026-06-13,control,Email,0,0.0,0.18,0,1
101906,2026-06-13,treatment,Email,0,0.0,0.18,0,1
101988,2026-06-13,control,Meta,0,0.0,1.35,0,1
102190,2026-06-13,treatment,Meta,0,0.0,1.35,1,1
102203,2026-06-13,control,Paid Search,0,0.0,2.2,0,1
102220,2026-06-13,control,Organic,0,0.0,0.0,0,1
102232,2026-06-13,treatment,Paid Search,0,0.0,2.2,1,1
102305,2026-06-13,control,Email,0,0.0,0.18,1,1
102329,2026-06-13,treatment,Paid Search,0,0.0,2.2,0,1
102343,2026-06-13,treatment,Email,0,0.0,0.18,0,1
102373,2026-06-13,control,Paid Search,0,0.0,2.2,0,1
102378,2026-06-13,treatment,Organic,0,0.0,0.0,1,1
100006,2026-06-14,control,Email,0,0.0,0.18,0,1
100040,2026-06-14,control,Paid Search,1,100.28,2.2,0,1
100086,2026-06-14,control,Meta,0,0.0,1.35,0,1
100169,2026-06-14,control,Meta,0,0.0,1.35,0,1
100189,2026-06-14,treatment,Meta,0,0.0,1.35,0,1
100305,2026-06-14,treatment,Email,0,0.0,0.18,1,1
100307,2026-06-14,treatment,Paid Search,0,0.0,2.2,0,1
100414,2026-06-14,control,Organic,0,0.0,0.0,1,1
100453,2026-06-14,treatment,Organic,0,0.0,0.0,0,1
100573,2026-06-14,treatment,Email,0,0.0,0.18,0,1
100662,2026-06-14,control,Paid Search,0,0.0,2.2,0,1
100678,2026-06-14,treatment,Meta,0,0.0,1.35,1,1
100763,2026-06-14,control,Paid Search,1,106.13,2.2,0,1
100788,2026-06-14,control,Organic,0,0.0,0.0,0,1
100804,2026-06-14,control,Paid Search,0,0.0,2.2,0,1
100945,2026-06-14,treatment,Meta,0,0.0,1.35,0,1
100966,2026-06-14,control,Organic,0,0.0,0.0,0,1
100987,2026-06-14,control,Paid Search,0,0.0,2.2,0,1
101102,2026-06-14,control,Organic,0,0.0,0.0,0,1
101118,2026-06-14,treatment,Organic,0,0.0,0.0,0,1
101123,2026-06-14,treatment,Meta,0,0.0,1.35,0,1
101209,2026-06-14,treatment,Paid Search,0,0.0,2.2,0,1
101240,2026-06-14,control,Meta,0,0.0,1.35,0,1
101247,2026-06-14,control,Organic,0,0.0,0.0,1,1
101270,2026-06-14,treatment,Organic,0,0.0,0.0,0,1
101279,2026-06-14,treatment,Meta,0,0.0,1.35,1,1
101296,2026-06-14,treatment,Paid Search,0,0.0,2.2,0,1
101303,2026-06-14,treatment,Organic,1,80.11,0.0,0,1
101324,2026-06-14,control,Paid Search,0,0.0,2.2,0,1
101328,2026-06-14,treatment,Organic,0,0.0,0.0,1,1
101382,2026-06-14,treatment,Paid Search,0,0.0,2.2,0,1
101476,2026-06-14,treatment,Email,0,0.0,0.18,0,1
101566,2026-06-14,control,Email,0,0.0,0.18,1,1
101611,2026-06-14,control,Paid Search,0,0.0,2.2,0,1
101622,2026-06-14,treatment,Meta,0,0.0,1.35,1,1
101628,2026-06-14,control,Paid Search,1,67.07,2.2,0,1
101672,2026-06-14,control,Meta,0,0.0,1.35,0,1
101723,2026-06-14,control,Meta,0,0.0,1.35,0,1
101734,2026-06-14,control,Paid Search,0,0.0,2.2,0,1
101775,2026-06-14,treatment,Email,0,0.0,0.18,0,1
102114,2026-06-14,treatment,Paid Search,0,0.0,2.2,1,1
102151,2026-06-14,treatment,Organic,0,0.0,0.0,0,1
102206,2026-06-14,control,Paid Search,0,0.0,2.2,1,1
102340,2026-06-14,control,Organic,0,0.0,0.0,1,1
100046,2026-06-15,control,Organic,0,0.0,0.0,0,1
100066,2026-06-15,treatment,Meta,0,0.0,1.35,0,1
100139,2026-06-15,control,Paid Search,0,0.0,2.2,1,1
100205,2026-06-15,control,Organic,1,107.53,0.0,1,1
100254,2026-06-15,control,Email,1,98.23,0.18,0,1
100316,2026-06-15,treatment,Paid Search,0,0.0,2.2,1,1
100395,2026-06-15,treatment,Paid Search,0,0.0,2.2,0,1
100494,2026-06-15,control,Paid Search,0,0.0,2.2,0,1
100570,2026-06-15,treatment,Meta,0,0.0,1.35,0,1
100607,2026-06-15,control,Organic,0,0.0,0.0,0,1
100669,2026-06-15,treatment,Email,0,0.0,0.18,0,1
100684,2026-06-15,control,Organic,0,0.0,0.0,1,1
100771,2026-06-15,control,Organic,0,0.0,0.0,0,1
100819,2026-06-15,control,Email,0,0.0,0.18,0,1
100826,2026-06-15,control,Meta,0,0.0,1.35,1,1
100852,2026-06-15,control,Meta,0,0.0,1.35,1,1
100879,2026-06-15,control,Email,0,0.0,0.18,0,1
100985,2026-06-15,treatment,Organic,0,0.0,0.0,0,1
101041,2026-06-15,treatment,Organic,0,0.0,0.0,1,1
101054,2026-06-15,treatment,Meta,0,0.0,1.35,0,1
101098,2026-06-15,treatment,Paid Search,0,0.0,2.2,1,1
101203,2026-06-15,control,Meta,0,0.0,1.35,0,1
101254,2026-06-15,control,Paid Search,1,89.73,2.2,0,1
101260,2026-06-15,control,Paid Search,0,0.0,2.2,0,1
101392,2026-06-15,treatment,Organic,0,0.0,0.0,0,1
101446,2026-06-15,treatment,Email,0,0.0,0.18,0,1
101502,2026-06-15,control,Meta,0,0.0,1.35,0,1
101518,2026-06-15,treatment,Email,1,110.06,0.18,0,1
101605,2026-06-15,treatment,Organic,0,0.0,0.0,0,1
101670,2026-06-15,treatment,Email,1,52.14,0.18,1,1
101717,2026-06-15,control,Email,0,0.0,0.18,0,1
101759,2026-06-15,treatment,Organic,0,0.0,0.0,0,1
101771,2026-06-15,control,Paid Search,0,0.0,2.2,0,1
101798,2026-06-15,treatment,Organic,0,0.0,0.0,1,1
101819,2026-06-15,control,Organic,0,0.0,0.0,1,1
101945,2026-06-15,treatment,Meta,0,0.0,1.35,0,1
102018,2026-06-15,treatment,Paid Search,0,0.0,2.2,0,1
102047,2026-06-15,treatment,Paid Search,0,0.0,2.2,0,1
102063,2026-06-15,control,Email,0,0.0,0.18,1,1
102064,2026-06-15,control,Email,0,0.0,0.18,0,1
102125,2026-06-15,treatment,Paid Search,0,0.0,2.2,0,1
102227,2026-06-15,treatment,Email,0,0.0,0.18,0,1
100098,2026-06-16,treatment,Organic,0,0.0,0.0,0,1
100158,2026-06-16,treatment,Paid Search,0,0.0,2.2,0,1
100599,2026-06-16,control,Meta,0,0.0,1.35,0,1
100612,2026-06-16,treatment,Paid Search,0,0.0,2.2,0,1
100735,2026-06-16,treatment,Paid Search,0,0.0,2.2,0,1
100818,2026-06-16,control,Organic,0,0.0,0.0,0,1
100823,2026-06-16,control,Organic,0,0.0,0.0,0,1
100831,2026-06-16,control,Meta,0,0.0,1.35,0,1
100834,2026-06-16,control,Organic,0,0.0,0.0,0,1
100934,2026-06-16,control,Email,1,77.27,0.18,1,1
100982,2026-06-16,treatment,Organic,0,0.0,0.0,0,1
101065,2026-06-16,control,Email,0,0.0,0.18,0,1
101162,2026-06-16,treatment,Meta,0,0.0,1.35,0,1
101181,2026-06-16,control,Meta,0,0.0,1.35,0,1
101213,2026-06-16,treatment,Meta,0,0.0,1.35,0,1
101325,2026-06-16,control,Organic,0,0.0,0.0,0,1
101430,2026-06-16,treatment,Paid Search,0,0.0,2.2,1,1
101438,2026-06-16,treatment,Meta,0,0.0,1.35,0,1
101498,2026-06-16,treatment,Meta,0,0.0,1.35,0,1
101577,2026-06-16,treatment,Meta,0,0.0,1.35,0,1
101673,2026-06-16,treatment,Paid Search,1,117.32,2.2,0,1
101697,2026-06-16,control,Organic,1,126.78,0.0,0,1
101729,2026-06-16,treatment,Paid Search,0,0.0,2.2,1,1
101825,2026-06-16,control,Organic,0,0.0,0.0,0,1
101844,2026-06-16,control,Paid Search,0,0.0,2.2,0,1
101850,2026-06-16,treatment,Paid Search,0,0.0,2.2,0,1
101938,2026-06-16,treatment,Organic,0,0.0,0.0,0,1
102017,2026-06-16,control,Paid Search,0,0.0,2.2,0,1
102188,2026-06-16,treatment,Meta,0,0.0,1.35,0,1
102316,2026-06-16,control,Paid Search,0,0.0,2.2,0,1
102387,2026-06-16,control,Paid Search,0,0.0,2.2,0,1
100030,2026-06-17,treatment,Organic,1,86.86,0.0,0,1
100075,2026-06-17,control,Paid Search,0,0.0,2.2,0,1
100079,2026-06-17,control,Meta,0,0.0,1.35,0,1
100093,2026-06-17,treatment,Organic,0,0.0,0.0,0,1
100134,2026-06-17,treatment,Meta,0,0.0,1.35,0,1
100161,2026-06-17,control,Paid Search,0,0.0,2.2,0,1
100323,2026-06-17,control,Email,0,0.0,0.18,1,1
100330,2026-06-17,treatment,Organic,0,0.0,0.0,0,1
100336,2026-06-17,treatment,Meta,0,0.0,1.35,0,1
100408,2026-06-17,control,Meta,0,0.0,1.35,0,1
100446,2026-06-17,control,Organic,0,0.0,0.0,1,1
100454,2026-06-17,treatment,Paid Search,0,0.0,2.2,0,1
100462,2026-06-17,treatment,Meta,0,0.0,1.35,1,1
100569,2026-06-17,treatment,Paid Search,1,127.03,2.2,1,1
100631,2026-06-17,control,Meta,0,0.0,1.35,0,1
100640,2026-06-17,treatment,Organic,0,0.0,0.0,0,1
100642,2026-06-17,treatment,Paid Search,0,0.0,2.2,0,1
100653,2026-06-17,treatment,Organic,0,0.0,0.0,0,1
100718,2026-06-17,treatment,Paid Search,0,0.0,2.2,0,1
100754,2026-06-17,treatment,Meta,0,0.0,1.35,0,1
100793,2026-06-17,treatment,Organic,0,0.0,0.0,1,1
100817,2026-06-17,treatment,Organic,0,0.0,0.0,1,1
100837,2026-06-17,control,Organic,0,0.0,0.0,0,1
100845,2026-06-17,treatment,Meta,0,0.0,1.35,0,1
100933,2026-06-17,control,Organic,0,0.0,0.0,0,1
101038,2026-06-17,control,Organic,0,0.0,0.0,1,1
101214,2026-06-17,control,Meta,0,0.0,1.35,0,1
101308,2026-06-17,control,Meta,0,0.0,1.35,0,1
101311,2026-06-17,control,Email,0,0.0,0.18,0,1
101397,2026-06-17,control,Meta,0,0.0,1.35,0,1
101565,2026-06-17,control,Organic,0,0.0,0.0,1,1
101579,2026-06-17,treatment,Paid Search,0,0.0,2.2,0,1
101608,2026-06-17,treatment,Meta,0,0.0,1.35,0,1
101637,2026-06-17,control,Email,0,0.0,0.18,0,1
101641,2026-06-17,control,Organic,0,0.0,0.0,1,1
101695,2026-06-17,control,Email,0,0.0,0.18,0,1
101716,2026-06-17,treatment,Organic,0,0.0,0.0,0,1
101855,2026-06-17,treatment,Paid Search,0,0.0,2.2,0,1
101924,2026-06-17,control,Paid Search,0,0.0,2.2,0,1
101947,2026-06-17,control,Organic,0,0.0,0.0,1,1
102061,2026-06-17,treatment,Paid Search,0,0.0,2.2,0,1
102078,2026-06-17,treatment,Organic,0,0.0,0.0,0,1
102080,2026-06-17,control,Meta,0,0.0,1.35,1,1
102081,2026-06-17,treatment,Email,0,0.0,0.18,0,1
102144,2026-06-17,control,Email,0,0.0,0.18,0,1
102166,2026-06-17,control,Organic,0,0.0,0.0,0,1
102290,2026-06-17,treatment,Meta,0,0.0,1.35,1,1
102338,2026-06-17,control,Paid Search,0,0.0,2.2,1,1
102385,2026-06-17,treatment,Meta,0,0.0,1.35,0,1
100024,2026-06-18,control,Email,1,71.82,0.18,0,1
100047,2026-06-18,treatment,Paid Search,0,0.0,2.2,1,1
100141,2026-06-18,control,Email,0,0.0,0.18,0,1
100207,2026-06-18,treatment,Paid Search,1,96.82,2.2,0,1
100236,2026-06-18,control,Organic,0,0.0,0.0,0,1
100253,2026-06-18,control,Organic,0,0.0,0.0,0,1
100291,2026-06-18,treatment,Meta,0,0.0,1.35,1,1
100444,2026-06-18,control,Meta,0,0.0,1.35,0,1
100503,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
100510,2026-06-18,control,Organic,0,0.0,0.0,0,1
100536,2026-06-18,treatment,Meta,0,0.0,1.35,1,1
100821,2026-06-18,control,Paid Search,0,0.0,2.2,0,1
100847,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
100907,2026-06-18,control,Meta,0,0.0,1.35,0,1
100998,2026-06-18,treatment,Meta,0,0.0,1.35,0,1
101113,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
101158,2026-06-18,treatment,Meta,0,0.0,1.35,0,1
101187,2026-06-18,control,Organic,0,0.0,0.0,0,1
101215,2026-06-18,control,Email,0,0.0,0.18,0,1
101241,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
101316,2026-06-18,treatment,Paid Search,0,0.0,2.2,1,1
101330,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
101365,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
101513,2026-06-18,treatment,Organic,0,0.0,0.0,0,1
101590,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
101591,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
101638,2026-06-18,control,Paid Search,0,0.0,2.2,1,1
101640,2026-06-18,control,Paid Search,0,0.0,2.2,1,1
101664,2026-06-18,control,Paid Search,0,0.0,2.2,0,1
101760,2026-06-18,control,Email,0,0.0,0.18,0,1
101777,2026-06-18,treatment,Meta,0,0.0,1.35,0,1
101824,2026-06-18,treatment,Organic,0,0.0,0.0,0,1
101835,2026-06-18,control,Paid Search,0,0.0,2.2,0,1
101880,2026-06-18,treatment,Email,0,0.0,0.18,0,1
101897,2026-06-18,treatment,Meta,1,69.64,1.35,0,1
101909,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
101922,2026-06-18,treatment,Meta,0,0.0,1.35,1,1
101940,2026-06-18,treatment,Paid Search,0,0.0,2.2,1,1
101941,2026-06-18,treatment,Meta,1,117.95,1.35,0,1
101976,2026-06-18,treatment,Organic,0,0.0,0.0,1,1
102181,2026-06-18,treatment,Organic,0,0.0,0.0,0,1
102182,2026-06-18,control,Organic,0,0.0,0.0,0,1
102217,2026-06-18,treatment,Meta,1,103.7,1.35,1,1
102239,2026-06-18,control,Organic,0,0.0,0.0,0,1
102253,2026-06-18,treatment,Paid Search,0,0.0,2.2,0,1
102347,2026-06-18,control,Email,0,0.0,0.18,0,1
102352,2026-06-18,control,Organic,0,0.0,0.0,1,1
102361,2026-06-18,control,Meta,0,0.0,1.35,0,1
102381,2026-06-18,control,Meta,1,50.69,1.35,1,1
102391,2026-06-18,treatment,Organic,1,71.65,0.0,0,1
100002,2026-06-19,control,Paid Search,1,86.92,2.2,0,1
100042,2026-06-19,control,Organic,0,0.0,0.0,1,1
100049,2026-06-19,treatment,Organic,0,0.0,0.0,1,1
100129,2026-06-19,treatment,Paid Search,0,0.0,2.2,1,1
100349,2026-06-19,treatment,Meta,0,0.0,1.35,1,1
100382,2026-06-19,control,Organic,1,104.11,0.0,1,1
100398,2026-06-19,control,Paid Search,0,0.0,2.2,0,1
100426,2026-06-19,treatment,Email,0,0.0,0.18,1,1
100484,2026-06-19,control,Organic,0,0.0,0.0,0,1
100516,2026-06-19,control,Organic,0,0.0,0.0,1,1
100701,2026-06-19,treatment,Meta,0,0.0,1.35,1,1
100709,2026-06-19,control,Meta,0,0.0,1.35,0,1
100755,2026-06-19,control,Organic,0,0.0,0.0,1,1
100766,2026-06-19,control,Paid Search,0,0.0,2.2,0,1
100848,2026-06-19,treatment,Paid Search,0,0.0,2.2,1,1
100872,2026-06-19,control,Paid Search,0,0.0,2.2,0,1
100977,2026-06-19,treatment,Meta,0,0.0,1.35,0,1
101003,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
101050,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
101062,2026-06-19,control,Meta,0,0.0,1.35,0,1
101088,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
101128,2026-06-19,control,Paid Search,0,0.0,2.2,1,1
101130,2026-06-19,treatment,Paid Search,0,0.0,2.2,1,1
101141,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
101356,2026-06-19,control,Organic,1,79.89,0.0,0,1
101377,2026-06-19,control,Meta,0,0.0,1.35,0,1
101448,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
101457,2026-06-19,control,Email,0,0.0,0.18,0,1
101468,2026-06-19,treatment,Paid Search,0,0.0,2.2,1,1
101469,2026-06-19,control,Meta,0,0.0,1.35,0,1
101524,2026-06-19,control,Paid Search,0,0.0,2.2,1,1
101610,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
101631,2026-06-19,control,Paid Search,0,0.0,2.2,1,1
101671,2026-06-19,treatment,Organic,0,0.0,0.0,1,1
101674,2026-06-19,control,Organic,0,0.0,0.0,0,1
101709,2026-06-19,control,Meta,0,0.0,1.35,1,1
101714,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
101865,2026-06-19,treatment,Paid Search,0,0.0,2.2,1,1
101873,2026-06-19,treatment,Email,0,0.0,0.18,0,1
101904,2026-06-19,control,Meta,0,0.0,1.35,0,1
101963,2026-06-19,treatment,Meta,0,0.0,1.35,0,1
102013,2026-06-19,treatment,Email,0,0.0,0.18,0,1
102055,2026-06-19,control,Meta,0,0.0,1.35,0,1
102093,2026-06-19,control,Meta,0,0.0,1.35,0,1
102278,2026-06-19,control,Paid Search,0,0.0,2.2,0,1
102359,2026-06-19,treatment,Email,0,0.0,0.18,0,1
102362,2026-06-19,treatment,Meta,0,0.0,1.35,1,1
102372,2026-06-19,treatment,Organic,0,0.0,0.0,0,1
100237,2026-06-20,control,Paid Search,0,0.0,2.2,0,1
100274,2026-06-20,control,Email,1,98.84,0.18,0,1
100313,2026-06-20,treatment,Email,0,0.0,0.18,1,1
100319,2026-06-20,control,Paid Search,0,0.0,2.2,0,1
100371,2026-06-20,control,Meta,0,0.0,1.35,0,1
100467,2026-06-20,treatment,Paid Search,0,0.0,2.2,1,1
100493,2026-06-20,control,Meta,0,0.0,1.35,0,1
100585,2026-06-20,control,Meta,0,0.0,1.35,1,1
100600,2026-06-20,control,Meta,0,0.0,1.35,0,1
100652,2026-06-20,control,Meta,0,0.0,1.35,0,1
100683,2026-06-20,control,Paid Search,0,0.0,2.2,0,1
100737,2026-06-20,treatment,Email,1,103.02,0.18,0,1
100830,2026-06-20,treatment,Organic,0,0.0,0.0,0,1
100975,2026-06-20,treatment,Organic,0,0.0,0.0,1,1
100991,2026-06-20,treatment,Paid Search,0,0.0,2.2,0,1
101140,2026-06-20,control,Email,0,0.0,0.18,0,1
101200,2026-06-20,control,Meta,0,0.0,1.35,0,1
101222,2026-06-20,treatment,Paid Search,0,0.0,2.2,0,1
101243,2026-06-20,control,Paid Search,0,0.0,2.2,0,1
101374,2026-06-20,treatment,Organic,0,0.0,0.0,0,1
101391,2026-06-20,treatment,Meta,0,0.0,1.35,0,1
101414,2026-06-20,treatment,Organic,0,0.0,0.0,0,1
101483,2026-06-20,treatment,Paid Search,0,0.0,2.2,0,1
101718,2026-06-20,treatment,Meta,0,0.0,1.35,0,1
101862,2026-06-20,control,Organic,1,112.14,0.0,0,1
101882,2026-06-20,control,Organic,1,93.38,0.0,0,1
101927,2026-06-20,control,Meta,0,0.0,1.35,1,1
101934,2026-06-20,treatment,Meta,0,0.0,1.35,0,1
102123,2026-06-20,control,Paid Search,0,0.0,2.2,0,1
102171,2026-06-20,control,Organic,0,0.0,0.0,0,1
102176,2026-06-20,treatment,Organic,0,0.0,0.0,1,1
100019,2026-06-21,treatment,Paid Search,0,0.0,2.2,0,1
100050,2026-06-21,treatment,Paid Search,1,67.5,2.2,1,1
100105,2026-06-21,treatment,Meta,0,0.0,1.35,1,1
100187,2026-06-21,treatment,Meta,0,0.0,1.35,1,1
100193,2026-06-21,treatment,Meta,0,0.0,1.35,1,1
100224,2026-06-21,treatment,Meta,0,0.0,1.35,0,1
100251,2026-06-21,treatment,Organic,0,0.0,0.0,0,1
100369,2026-06-21,treatment,Paid Search,0,0.0,2.2,0,1
100373,2026-06-21,control,Paid Search,0,0.0,2.2,0,1
100406,2026-06-21,treatment,Email,0,0.0,0.18,0,1
100528,2026-06-21,control,Email,1,81.68,0.18,0,1
100578,2026-06-21,control,Meta,0,0.0,1.35,1,1
100762,2026-06-21,control,Meta,0,0.0,1.35,0,1
100878,2026-06-21,treatment,Paid Search,0,0.0,2.2,0,1
100887,2026-06-21,treatment,Organic,0,0.0,0.0,0,1
101013,2026-06-21,treatment,Email,1,103.63,0.18,0,1
101027,2026-06-21,treatment,Email,0,0.0,0.18,1,1
101178,2026-06-21,control,Meta,1,83.47,1.35,0,1
101245,2026-06-21,treatment,Email,0,0.0,0.18,0,1
101400,2026-06-21,treatment,Meta,0,0.0,1.35,0,1
101463,2026-06-21,control,Organic,0,0.0,0.0,1,1
101482,2026-06-21,control,Meta,0,0.0,1.35,0,1
101497,2026-06-21,control,Meta,1,88.74,1.35,1,1
101503,2026-06-21,treatment,Paid Search,0,0.0,2.2,0,1
101675,2026-06-21,treatment,Paid Search,0,0.0,2.2,0,1
101687,2026-06-21,treatment,Organic,0,0.0,0.0,0,1
101700,2026-06-21,control,Email,0,0.0,0.18,0,1
101741,2026-06-21,treatment,Paid Search,0,0.0,2.2,0,1
101752,2026-06-21,control,Meta,0,0.0,1.35,0,1
101790,2026-06-21,treatment,Meta,0,0.0,1.35,0,1
101797,2026-06-21,treatment,Meta,0,0.0,1.35,0,1
101800,2026-06-21,treatment,Meta,0,0.0,1.35,0,1
101829,2026-06-21,treatment,Paid Search,0,0.0,2.2,0,1
101864,2026-06-21,treatment,Paid Search,0,0.0,2.2,1,1
101868,2026-06-21,treatment,Organic,0,0.0,0.0,0,1
101981,2026-06-21,treatment,Meta,0,0.0,1.35,0,1
102005,2026-06-21,control,Meta,1,106.45,1.35,0,1
